,hue_mean,hue_std,saturation_mean,saturation_std,intensity_mean,intensity_std,laplacian_var,edges_count,edges_mean,edges_std,lightness_mean,green_magenta_mean,blue_yellow_mean,lightness_std,green_magenta_std,blue_yellow_std,luminance_mean,cr_mean,cb_mean,luminance_std,cr_std,cb_std,red_mean,green_mean,blue_mean,red_std,green_std,blue_std,contrast_mean,dissimilarity_mean,homogeneity_mean,energy_mean,correlation_mean,ASM_mean,contrast_std,dissimilarity_std,homogeneity_std,energy_std,correlation_std,ASM_std,gray_scale_mean,gray_scale_std,labels
0,-0.9549055095379805,-1.0905998552423637,2.6125467590587212,-0.8217639315169049,-0.6539689914873686,1.5236510323619532,-0.6733776161360859,0.004274896321863573,-0.7596390919090329,-0.6182767743143769,-0.5693443877782305,-2.868690154570112,2.418548857163648,1.4918463864053673,2.1918481347444603,1.8161250016660677,-0.9132905319776116,-0.7877257607797135,-2.578844220928939,0.7718788013217209,0.38501529407988805,2.4292979201361855,-1.2997266516707828,-0.19687297837428322,-2.104230878534652,0.2134425453446095,1.7953851308206246,-2.0439173492422,-0.6732533265477626,-0.7619473204418739,0.5342223763195096,0.15046169446494279,0.7548373893126761,-0.07631554713597366,-0.6372471644252339,-0.5881496157475237,0.3242114153425121,0.0651554099846748,-0.7560307268629538,-0.06966883949338638,-0.48036767873479497,1.254357373830462,fake
1,-0.44118859688173206,-0.403106431569666,1.9874369935117597,0.979065198692934,-0.3240744509805021,0.6959041665323837,-0.6735990571349222,0.003651400232785811,-0.8436771587867253,-0.7594282987880498,-0.22297356121736658,-3.6904516879624456,2.1415978229354664,0.6216372101535216,2.8748530149184894,1.1277470482293896,-0.8405354450970938,-2.2118030365952692,-1.8472698812401975,0.19865724246237818,1.4154373956061201,0.8057329279266049,-2.0439256734086113,0.17584618909257096,-1.6254906769701962,-0.008152055316289639,0.9462037748968657,-0.2704848074780667,-0.6709006701298202,-0.7967714241293076,0.5827134143789282,0.2027805798850111,0.71642035492883,-0.06005743970564144,-0.6107853459095367,-0.5558889236901954,0.8897611089395765,0.7979931941301716,-0.6775398772559843,0.30203475968771665,-0.9297651634955951,-0.2442253407871757,fake
2,-0.6700557831810598,-1.1378671729743903,2.526480936318112,-0.9552859687289724,0.24108152301459146,0.5202735778644587,-0.6746291728419473,0.004958860435056176,-0.6674508281920286,-0.4767069503254883,0.34719050688722125,-4.572888811812128,2.8839554641210774,0.3129122947150904,2.045309827361676,0.9040454592502797,-0.3717653116162173,-2.427038282022858,-2.657281718544414,-0.15292865453932683,0.8666846029209897,1.3233022566436994,-1.7286603990025324,0.8390060807442677,-1.8061071500926116,-0.47144128399587065,0.7438530143484791,-1.4415021106408847,-0.6847661249947612,-0.6638653053292953,-0.17643337491050842,-0.4987639158925456,0.7004259825118015,-0.21227474721466105,-0.6322430979697146,-0.2447778803062962,1.1470298075756626,0.1928192370456489,-0.6505166564178189,-0.35558298126021454,-0.7559981360547523,-0.2599716482653731,fake
3,-0.5866648731219337,-0.8518207864486637,1.7611449865424778,-0.18644823885213505,-0.11421943101421397,0.7929142155641378,-0.6639904558858561,0.0063711747642490844,-0.4770917094610782,-0.21808825678955351,0.030852132937779806,-3.3627408652839246,2.1348146762604943,0.7534042684447925,1.9703532024195352,1.2612686253160932,-0.3856954916215501,-1.4853462881438617,-1.9447244865296471,0.4265745830071449,0.5190409001687066,1.5325125023477246,-1.2045514338650505,0.41548385197644483,-1.3939340545790448,0.1733068537516673,1.0644238733939395,-0.7820204270385949,-0.6134260990380166,-0.5422886494003406,-0.2235264444081123,-0.46978382381951606,0.6854773697206875,-0.2088105730602831,-0.5434257750564199,-0.29831952975097564,0.22879353099636054,-0.32001914585835245,-0.647874010165424,-0.4689302434826803,-0.9996025657250894,0.29516836930457035,fake
4,-0.1319478721314752,0.41310773702498915,0.9238316682230944,0.7973908032989682,-1.33344336777034,0.5171111456497874,-0.6682426501153895,0.005496318245140747,-0.5950094509660167,-0.3735064929559733,-1.3113154983229383,-1.564735811544542,1.3088823923844661,0.5684539951452191,2.4453598755129984,1.7922524721410538,-1.4324589325843564,-0.2866532147990803,-1.3437564157348785,-0.19644059495980928,0.13537435887798094,1.9058358546054843,-1.4992065600884874,-1.0708137370224935,-1.7042152523234375,-0.93786658762014,0.8996186273195814,-2.0251179538298962,-0.6504458312291537,-0.661918126247085,0.06889655128768699,-0.19453509209684886,0.659174428380906,-0.160850534357685,-0.6060276112722657,-0.5118657311796654,0.19757382006916221,0.06180232188023366,-0.6153369130970378,-0.24803187257170858,-1.5064402807219828,-0.37540272669679636,fake
5,2.414628249683957,-0.16545532071991112,-0.13103323970589345,1.7278861727894668,-2.878535376962537,-2.7239491220057044,-0.6974459060953472,0.00011337754521532687,-1.3205503781081678,-2.2466104323653404,-3.0230708240784767,0.530925631860255,-0.23988340538743744,-2.737551838563552,-1.2502197668982074,-1.772997823832143,-2.817341672364693,0.5798321664039136,0.10329594763803641,-2.85778824549782,-1.3629225040235653,-1.7303352564935457,-2.3002085135464356,-2.930953376467841,-1.7253468702562316,-3.010796858501938,-2.710043056750495,-2.0026925552336117,-0.8599772017475164,-1.4171341701199331,3.700686339767513,4.724014458481494,0.867607888847071,3.6600419593213562,-0.9146293191274711,-1.4495728266517485,-0.9551214116583425,0.16619249198536518,-0.9219761985666961,2.526489827942656,-2.7470872679616263,-2.3260845635604896,fake
6,0.6598238858619015,1.3673893397454033,0.46885633248212205,0.9282255380350866,-0.5497441125356181,1.507618018368261,-0.6877661525188015,0.0007772392567740068,-1.2310716213191262,-1.721574154678097,-0.9133335529852348,0.7612307821092374,-0.8105266499159858,1.6418673211945156,-0.6584388790373803,0.03898989957311754,-0.8060518032759321,0.08289432806296318,0.6808062223705209,1.6537472950246077,0.4090980569100494,0.0016766090628735888,-0.7043094930968139,-0.9281903896844639,-0.11025010970948051,1.8619216447825637,1.3471230126986422,0.8115198870427477,-0.8075526104493356,-1.27631364869862,2.8352978750672593,1.3078463134145564,0.861120084003648,0.40962646085991516,-0.8289932042025903,-1.253156610538227,-0.25561353855556784,0.21604890241983138,-0.9114808966020232,0.6604222898853316,-1.963276068678824,-0.31003489352350533,fake
7,1.4029198518060564,1.079286871917499,-1.7134684320459872,-1.8184801450555452,-0.588652709773355,2.4073916550945924,-0.6932695874983272,0.0002712216028448919,-1.2992753297098043,-2.0685785372495795,-0.39156283446723067,0.5700312481769426,-0.3045029934562177,2.7652389658251884,-1.3855401870437627,-1.437657593715747,-0.156009417654621,0.5410478754026307,0.18469675440310512,2.7256120275245372,-1.4629136021468543,-1.4147230312268093,0.16061954365896594,-0.34720625933291155,0.010328917060567945,1.9279640376521272,2.578784328902331,2.12187844243376,-0.8425655450278209,-1.350117689475344,3.09027739520715,1.5406828619940942,0.8821131986724087,0.5451135918678457,-0.8899025965874737,-1.36759181859918,-0.2997877774932372,0.31543871977257765,-0.947507923234175,0.9008420030256865,-0.04564018083285302,2.2170737594739087,fake
8,1.9138141015394339,1.0878564373706825,-0.012896838070327626,1.4554952652764068,-2.401736698732034,-0.8743381373673845,-0.6922442751473118,0.00012246383075386016,-1.3193256809767286,-2.233796514044845,-2.4557945274703705,0.686028559645558,-0.17961390071935768,-0.35415303518129077,-1.1324274971200172,-1.4837668238435104,-2.2676176328343134,0.7279088619738335,0.08607365553543438,-0.6092221176430559,-1.5283253078267225,-1.4440679796125249,-1.701008905335813,-2.4389688915064243,-1.3897628725604145,-0.9623758715432417,-0.5123478659408982,-0.7851369677164329,-0.843971592788175,-1.3913932422425728,3.481541030313833,4.294745374985408,0.8646752958865078,3.102589656485462,-0.8867862183328018,-1.4112367937980743,-0.6214449571748993,0.2332608068930419,-0.9150488317718676,2.405923625714928,-2.334364750347972,-0.5657460585838711,fake
9,2.349579035710781,0.15079686718199697,-1.132798743589391,0.02553265350047069,-2.925338319112744,-2.691314693136884,-0.6973998574091975,0.0001130559067891841,-1.3205937302190152,-2.2470733022493703,-3.002729821278739,0.5373719821374381,-0.1727401941133774,-2.6096359300591168,-1.4896038899559163,-1.8632167796089736,-2.79984810754784,0.6110378891968274,0.05135332689562208,-2.7537719337428026,-1.613158508151937,-1.8078013720920292,-2.2735713512482922,-2.9159600922389175,-1.7451589084753423,-2.7157856921256327,-2.7011155107853746,-2.051908434097913,-0.8598781715850022,-1.406948942281423,3.557765767062951,4.443508198730822,0.8696856282348293,3.2906379775751486,-0.9131315435863275,-1.4334073547799386,-0.9521681355096691,-0.0413064373026594,-0.9151668846080375,1.9557797282164358,-2.6849980982280077,-2.174098961255409,fake
10,1.2562045202955976,-1.2012131758315037,1.397071930919832,0.5006222521261081,1.7602787583919999,-1.6569824326844513,-0.6910246877088654,0.0011265385875650563,-1.1839912289388457,-1.5500729074387776,0.5193189014465072,1.1359541530300774,-2.642363670512502,-0.03570575905921314,2.918680946454879,0.9054828232012422,0.25765764133699154,-2.0775818681230747,2.7691345250984614,0.3179462279216552,0.04710429850720809,0.7104992549640895,-0.9411333340150024,0.3928465515667912,1.7988017923430275,-0.017899322956069205,0.806352698939528,-1.1599060439508015,-0.8012095839559479,-1.0526606633577686,1.3023065448023297,0.1282884227281923,0.8368943305902888,-0.07937615128765456,-0.7714382297485336,-0.30155593409042775,4.037752185810974,1.8497945942900569,-0.8306033889875228,0.8034661091511317,0.2647023580686279,0.5722857055667522,fake
11,1.116562799770643,-0.8233114585861694,1.1799636763698218,1.763072356420459,2.4040247444393965,-2.8651292761167735,-0.6924962158003422,0.0005589271750296008,-1.2604968665568017,-1.8500620107565844,1.0415527415579584,1.7099982057330019,-2.8608896534871033,0.1309814050866837,4.280084673082641,2.5846096386836477,0.7225946610786981,-2.1958957178571454,3.093006152591192,0.8560962382508363,0.9167510465991219,2.546918258474171,-0.5760745338796219,0.8238921534601771,2.285504945109798,1.3370480680787242,1.3351950104943484,-2.205938560634447,-0.8230143609334831,-1.139008894809798,1.6432277811446612,0.26142143018813335,0.8623219662394238,-0.04193834337928149,-0.833548284303205,-0.7599762683891155,1.8810151578402716,0.9622432094928426,-0.8990660333509678,0.472402106636102,0.903363335262023,0.4101834060709438,fake
12,1.072844837965138,-1.2442676366409586,0.9613291770168804,-0.0378445930849053,1.8377999210968001,-2.8208011361579124,-0.6965287821462396,7.984673928994296e-05,-1.3250698356640096,-2.299062222989204,1.0526824380493256,0.03403630537503031,-2.0804557478536543,-0.9819111937594384,2.014776157975892,0.7262673659332478,0.8246092900542676,-2.257456715207457,2.236301099608709,-0.7549272512057774,0.10613191152758963,0.4845292686412838,-0.5151272004515437,1.0921459579176247,1.8451376167577782,-0.5103928472611328,-0.39376562677520394,-2.2362430519870498,-0.8539922796910798,-1.326267545117456,2.5994672943669364,0.5787991401350352,0.8771228546679768,0.07604170427874053,-0.8986795464365919,-1.1432678224962445,2.4200816413812487,3.647717212505979,-0.9287613543191371,2.552868199543371,1.1369467175710273,-0.8786754394080835,fake
13,1.3944448133723313,-1.7196886170651096,2.636963274249777,-0.7989259029890388,1.4303608612976337,-0.6463529639261125,-0.696307465198609,8.233943709254945e-05,-1.3247338568049423,-2.2948210537122593,-0.6076849085176117,2.4727149208936696,-3.5883065094125315,-1.1571497305791851,1.4806824250329353,0.14896192594396931,-1.0153976067466386,-2.541321953642183,3.730643456606476,-1.2071216223868901,0.37319120614222856,0.3841022537642664,-2.393592551875192,-0.8742307224006458,1.5588175810511777,-1.4628037503890325,-0.8414188219508398,-0.38116917018492813,-0.8483105230694045,-1.2796554616700035,2.278071730149088,0.9486809245165649,0.8624310384095417,0.2545609306240866,-0.8837586620045539,-0.9221387845501174,4.501492011231109,7.4729508224795,-0.8908288974700616,6.599725375441558,-1.0343146473066136,-1.0375207603096541,fake
14,1.3496942288814842,-1.8771276500018492,1.1295961400205843,-1.5567349418643612,1.473210726965321,-1.618353687512941,-0.6928757265894026,0.00015937184015374316,-1.314351026256989,-2.186108503110433,0.3026660369799688,0.792934433153103,-2.5227849527463966,-1.8235904217097791,-1.172637876906664,-1.5693843195962542,0.1523881719579087,-1.722579207165971,2.5301978445997353,-1.721531573017779,-1.3151533922795626,-1.4645273929806353,-0.837940120457065,0.2245889016785688,1.5912784241636537,-1.813610438306629,-1.7285309390127959,-1.1692939719682909,-0.8349017984732743,-1.172896251564115,1.5878149962989268,2.0737926431371396,0.8137149559450576,0.9059279212693566,-0.85360085635985,-0.6850201135694991,4.1529284484339755,2.0483802749800817,-0.7775568464671367,3.2848427994422535,0.07802160980132562,-1.1357350991281583,fake
15,-1.9110749854150568,-1.0560391295276887,1.8426150501619476,-0.8663410044222623,-0.5564094136291611,0.3633957753090088,0.6548853276980506,0.012618036276793988,1.6876790865498152,1.3643584546017065,-0.3903388458012572,-0.2123769810286833,2.2491459458363203,0.8103493493889197,0.6040505465585144,0.7115734133079863,-0.4202875659218379,1.2443138735222554,-2.309995323544244,0.49808056006463686,-1.0092834031438243,0.8862559251814452,0.31547812062356156,-0.3792351652898451,-1.6317050145038552,0.03674500346449076,0.9801454043852109,-1.3142845437202266,1.183982572792847,1.5628312874656611,-1.3109853973576506,-0.7906547181812671,-0.736801559188565,-0.24242791965702043,1.3637713352901324,1.386599536424704,-1.058270083638874,-0.990429563544065,0.8723112284745145,-0.6657995596507498,-0.09140640744182668,0.4321097357703283,fake
